epoch,num_batches,mean_abs_td_error,mean_target,mean_q,max_q,min_q,policy_return,chose_short_path,selected_optimal_path
13.0,600.0,0.007243333824548125,0.016206217486199496,0.00990276301352976,0.7714739970724371,-0.0013563109462453537,0.36972963764972644,1.0,1.0
14.0,600.0,0.007255301182262602,0.016936025149705262,0.0106062083539726,0.7943265973651934,-0.0013221996208246018,0.36972963764972644,1.0,1.0
15.0,600.0,0.0073046353159860146,0.017706745920328566,0.01131637145086943,0.814893937628674,-0.0012791194437541274,0.36972963764972644,1.0,1.0
16.0,600.0,0.007153418029642001,0.01827837817805733,0.012012671437039041,0.8334045438658066,-0.0012339912890879557,0.36972963764972644,1.0,1.0
17.0,600.0,0.007274045504090062,0.01910818624430765,0.012722313370109777,0.850064089479226,-0.001193375949888401,0.36972963764972644,1.0,1.0
18.0,600.0,0.0071343415982401005,0.019688995558581,0.013419062989419812,0.8650576805313034,-0.0011462243206340104,0.36972963764972644,1.0,1.0
19.0,600.0,0.007194978291064527,0.020455323857338444,0.014122761997454046,0.8785519124781731,-0.0010958721292009669,0.36972963764972644,1.0,1.0
20.0,600.0,0.007136631846151267,0.021109914446182806,0.014821542243276996,0.8906967212303558,-0.0010437142364342965,0.36972963764972644,1.0,1.0
21.0,600.0,0.007141808532865554,0.021822067866416908,0.015521652426904654,0.9016270491073203,-0.001009273944667664,0.36972963764972644,1.0,1.0
22.0,600.0,0.00710402142769406,0.022491920352617118,0.016218729531535865,0.9114643441965883,-0.000998732777053379,0.36972963764972644,1.0,1.0
23.0,600.0,0.007146854923889609,0.02323727037192375,0.016920626855075067,0.9203179097769294,-0.000983601193019941,0.36972963764972644,1.0,1.0
24.0,600.0,0.007144522969667022,0.023943407843315924,0.017622941726106973,0.9282861187992365,-0.0009692384372256466,0.36972963764972644,1.0,1.0
25.0,600.0,0.007100894720322762,0.024607402607439197,0.01832141785435732,0.9354575069193128,-0.0009692384372256466,0.36972963764972644,1.0,1.0
26.0,600.0,0.007174638133303673,0.025384767405182966,0.01902777674246943,0.9419117562273815,-0.0009692384372256466,0.36972963764972644,1.0,1.0
27.0,600.0,0.007089523144852825,0.02601143155266944,0.019726160845037533,0.9477205806046434,-0.0009692384372256466,0.36972963764972644,1.0,1.0
28.0,600.0,0.007029859243209919,0.02665379630590378,0.020418937805769765,0.952948522544179,-0.0009692384372256466,0.36972963764972644,1.0,1.0
29.0,600.0,0.007097860978999924,0.027418199129957525,0.02111887263924366,0.9576536702897611,-0.0009692384372256466,0.36972963764972644,1.0,1.0
30.0,600.0,0.007016981789524159,0.028041530711093367,0.02181114268394409,0.961888303260785,-0.0009692384372256466,0.36972963764972644,1.0,1.0
31.0,600.0,0.006936462201151302,0.02865660146648184,0.02249568884111554,0.9656994729347065,-0.0009692384372256466,0.36972963764972644,1.0,1.0
32.0,600.0,0.007040316550308659,0.029447885502763765,0.02319090526995493,0.9691295256412358,-0.0009692384372256466,0.36972963764972644,1.0,1.0
33.0,600.0,0.007011349546777221,0.030117080616836312,0.02388351632223845,0.9722165730771122,-0.0009692384372256466,0.36972963764972644,1.0,1.0
34.0,600.0,0.006935509039665017,0.030737088009777244,0.024568864023481542,0.974994915769401,-0.0009692384372256466,0.36972963764972644,1.0,1.0
35.0,600.0,0.006943341938801909,0.0314327299711122,0.02525523824150318,0.9774954241924609,-0.0009692384372256466,0.36972963764972644,1.0,1.0
36.0,600.0,0.006903150140599126,0.03208132358219436,0.02593783179121506,0.9797458817732149,-0.0009692384372256466,0.36972963764972644,1.0,1.0
37.0,600.0,0.006932418769151732,0.032795728936382926,0.026623604347013972,0.9817712935958933,-0.0009692384372256466,0.36972963764972644,1.0,1.0
38.0,600.0,0.0069399119329215594,0.03349093428035273,0.027310318292983034,0.983594164236304,-0.0009692384372256466,0.36972963764972644,1.0,1.0
39.0,600.0,0.006968561816986701,0.034208410634600936,0.02800010681645166,0.9852347478126736,-0.0009692384372256466,0.36972963764972644,1.0,1.0
40.0,600.0,0.006946714407129893,0.034878024259791654,0.028687876552629596,0.9867112730314063,-0.0009692384372256466,0.36972963764972644,1.0,1.0
41.0,600.0,0.00693822257556179,0.035559106489707684,0.029374976521315013,0.9880401457282656,-0.0009692384372256466,0.36972963764972644,1.0,1.0
42.0,600.0,0.006872540262492068,0.03618224490400116,0.030055679788111352,0.9892361311554391,-0.0009692384372256466,0.36972963764972644,1.0,1.0
43.0,600.0,0.006976433141829498,0.03696882465922187,0.03074697018007902,0.9903125180398952,-0.0009692384372256466,0.36972963764972644,1.0,1.0
44.0,600.0,0.006877798874409332,0.03756248416083156,0.031428497127549866,0.9912812662359056,-0.0009692384372256466,0.36972963764972644,1.0,1.0
45.0,600.0,0.006869448728280449,0.038237060612302844,0.032109329267962686,0.9921531396123151,-0.0009692384372256466,0.36972963764972644,1.0,1.0
46.0,600.0,0.0068327967401041285,0.038882944686461945,0.03278666690502588,0.9929378256510836,-0.0009692384372256466,0.36972963764972644,1.0,1.0
47.0,600.0,0.006862930333287422,0.03959173639036193,0.033467150293533754,0.9936440430859752,-0.0009692384372256466,0.36972963764972644,1.0,1.0
48.0,600.0,0.006868720197357542,0.040279049014073656,0.03414831722846364,0.9942796387773777,-0.0009692384372256466,0.36972963764972644,1.0,1.0
49.0,600.0,0.006806663669297491,0.040900105552034285,0.034823474056506896,0.9948516748996399,-0.0009692384372256466,0.36972963764972644,1.0,1.0
