epoch,num_batches,mean_abs_td_error,mean_target,mean_q,max_q,min_q,policy_return,chose_short_path,selected_optimal_path
0.0,600.0,0.007608100982210759,0.006491601656904871,0.000602391376281302,0.10115985085185207,-0.003176934235305889,0.13533300490703204,0.0,0.0
1.0,600.0,0.0080056238045049,0.007685664380376199,0.0013105778016591705,0.19104386576666688,-0.002851757576431351,0.13533300490703204,0.0,0.0
2.0,600.0,0.0075721141885777025,0.008077329558908069,0.001987126288517412,0.27193947919000017,-0.002566283945967154,0.13533300490703204,0.0,0.0
3.0,600.0,0.00782871056028735,0.009098897695217429,0.0026981917575861474,0.34474553127100016,-0.0023093576785493766,0.13533300490703204,0.0,0.0
4.0,600.0,0.007505517232198866,0.00957090133379887,0.0033853658813050307,0.4102709781439001,-0.002089784773114036,0.36972963764972644,1.0,1.0
5.0,600.0,0.007661519814677855,0.010487083585630564,0.004095454831754444,0.46924388032951014,-0.001896261269413988,0.36972963764972644,1.0,1.0
6.0,600.0,0.007637892861848065,0.011234510372696564,0.00480929187815771,0.5223194922965592,-0.0017572903210668538,0.36972963764972644,1.0,1.0
7.0,600.0,0.0074511196887175205,0.011816125137367002,0.005509919520416197,0.5700875430669032,-0.001695494754932662,0.36972963764972644,1.0,1.0
8.0,600.0,0.007443279905923947,0.012551634004288204,0.0062140472236969675,0.6130787887602129,-0.0016283390069232358,0.36972963764972644,1.0,1.0
9.0,600.0,0.007453321362399384,0.013306368597632645,0.0069232466821981045,0.6517709098841916,-0.0015808554455055794,0.36972963764972644,1.0,1.0
10.0,600.0,0.007441651394856218,0.01403757383421233,0.007634656296200019,0.6865938188957724,-0.0015808554455055794,0.36972963764972644,1.0,1.0
11.0,600.0,0.007301747677042712,0.01464107860624966,0.008335284670797038,0.7179344370061952,-0.0015808554455055794,0.36972963764972644,1.0,1.0
12.0,600.0,0.007244880957372966,0.015313366808838958,0.009033087538341856,0.7461409933055757,-0.0015808554455055794,0.36972963764972644,1.0,1.0
13.0,600.0,0.0072056302244776094,0.015994924492971747,0.009729273555142382,0.7715268939750182,-0.0015808554455055794,0.36972963764972644,1.0,1.0
14.0,600.0,0.007226892247018896,0.01673336863402848,0.010429692375356429,0.7943742045775164,-0.0015808554455055794,0.36972963764972644,1.0,1.0
15.0,600.0,0.007051537531187437,0.017278706679201127,0.011114609396098426,0.8149367841197648,-0.0015808554455055794,0.36972963764972644,1.0,1.0
16.0,600.0,0.007228797840133957,0.018158474997466197,0.011819017448395454,0.8334431057077883,-0.0015808554455055794,0.36972963764972644,1.0,1.0
17.0,600.0,0.007211562532843188,0.018859634357987622,0.012523105808944359,0.8500987951370095,-0.0015808554455055794,0.36972963764972644,1.0,1.0
18.0,600.0,0.007288395543309128,0.019654740071467107,0.013236300002546152,0.8650889156233086,-0.0015808554455055794,0.36972963764972644,1.0,1.0
19.0,600.0,0.007115228105429664,0.020207034572493066,0.013933407619516332,0.8785800240609777,-0.0015808554455055794,0.36972963764972644,1.0,1.0
20.0,600.0,0.007156493713599729,0.020955323263082207,0.01463563663872983,0.8907220216548799,-0.0015808554455055794,0.36972963764972644,1.0,1.0
21.0,600.0,0.0071113203492493594,0.021621378639917924,0.01533425114019782,0.9016498194893919,-0.0015808554455055794,0.36972963764972644,1.0,1.0
22.0,600.0,0.007090282576359595,0.022306020084637144,0.016031471030560542,0.9114848375404527,-0.0015808554455055794,0.36972963764972644,1.0,1.0
23.0,600.0,0.007072601122018023,0.02299315502689062,0.016727684466230432,0.9203363537864074,-0.0015808554455055794,0.36972963764972644,1.0,1.0
24.0,600.0,0.007067585732418641,0.023690329230638348,0.017423995861484413,0.9283027184077667,-0.0015808554455055794,0.36972963764972644,1.0,1.0
25.0,600.0,0.00706371205641704,0.024388764416584868,0.018120521147767705,0.93547244656699,-0.0015808554455055794,0.36972963764972644,1.0,1.0
26.0,600.0,0.007034748265581818,0.02506190264127365,0.018814708767616588,0.941925201910291,-0.0015808554455055794,0.36972963764972644,1.0,1.0
27.0,600.0,0.007092009177956967,0.025817799749337195,0.019515068263068047,0.947732681719262,-0.0015808554455055794,0.36972963764972644,1.0,1.0
28.0,600.0,0.00708830734738594,0.026518947556775797,0.020215507302481558,0.9529594135473357,-0.0015808554455055794,0.36972963764972644,1.0,1.0
29.0,600.0,0.006999974578000317,0.027133516743250454,0.02090735994357783,0.9576634721926022,-0.0015808554455055794,0.36972963764972644,1.0,1.0
30.0,600.0,0.007048415531169783,0.02787691127241293,0.021604366703748816,0.9618971249733419,-0.0015808554455055794,0.36972963764972644,1.0,1.0
31.0,600.0,0.006966443709361429,0.028494592862246614,0.022293440917348962,0.9657074124760077,-0.0015808554455055794,0.36972963764972644,1.0,1.0
32.0,600.0,0.006958118442788592,0.029177850112325033,0.022981933312488247,0.9691366712284069,-0.0015808554455055794,0.36972963764972644,1.0,1.0
33.0,600.0,0.0070272971249072304,0.029938627053595315,0.023677653778234133,0.9722230041055662,-0.0015808554455055794,0.36972963764972644,1.0,1.0
34.0,600.0,0.006893186596980433,0.030503048417622972,0.02436024366041775,0.9750007036950096,-0.0015808554455055794,0.36972963764972644,1.0,1.0
35.0,600.0,0.00700510060927224,0.031299107389005404,0.025054179804215978,0.9775006333255086,-0.0015808554455055794,0.36972963764972644,1.0,1.0
36.0,600.0,0.006897477581290854,0.031887247818597024,0.02573753579516252,0.9797505699929577,-0.0015808554455055794,0.36972963764972644,1.0,1.0
37.0,600.0,0.006925140856953012,0.03259969431455862,0.026423800072724747,0.981775512993662,-0.0015808554455055794,0.36972963764972644,1.0,1.0
38.0,600.0,0.00696276772897443,0.033325204886448766,0.027113987943455844,0.9835979616942958,-0.0015808554455055794,0.36972963764972644,1.0,1.0
39.0,600.0,0.006904281153914986,0.03395849511044997,0.02779848492776144,0.9852381655248662,-0.0015808554455055794,0.36972963764972644,1.0,1.0
40.0,600.0,0.006913095448288813,0.03465314266794768,0.02848399562683805,0.9867143489723795,-0.0015808554455055794,0.36972963764972644,1.0,1.0
41.0,600.0,0.006861268508496703,0.03528812778324448,0.029164452397518328,0.9880429140751416,-0.0015808554455055794,0.36972963764972644,1.0,1.0
42.0,600.0,0.006861598768678592,0.03597011738355003,0.029845061203020808,0.9892386226676274,-0.0015808554455055794,0.36972963764972644,1.0,1.0
43.0,600.0,0.006897429806774813,0.03668798578179777,0.030529394574055537,0.9903147604008646,-0.0015808554455055794,0.36972963764972644,1.0,1.0
44.0,600.0,0.006890646855570112,0.037366917179026835,0.031213186373236994,0.9912832843607782,-0.0015808554455055794,0.36972963764972644,1.0,1.0
45.0,600.0,0.006793062965251542,0.03795445891440844,0.03188735187325559,0.9921549559247004,-0.0015808554455055794,0.36972963764972644,1.0,1.0
46.0,600.0,0.006848501756394736,0.038684913289547505,0.03256714474113918,0.9929394603322304,-0.0015808554455055794,0.36972963764972644,1.0,1.0
47.0,600.0,0.006885331552321284,0.03940304529975925,0.03325076997754851,0.9936455142990073,-0.0015808554455055794,0.36972963764972644,1.0,1.0
48.0,600.0,0.006820274443139294,0.04002232242788877,0.03392795890747543,0.9942809628691065,-0.0015808554455055794,0.36972963764972644,1.0,1.0
49.0,600.0,0.00685316200076358,0.040733192316913434,0.03460851431807413,0.9948528665821958,-0.0015808554455055794,0.36972963764972644,1.0,1.0
