epoch,num_batches,mean_abs_td_error,mean_target,mean_q,max_q,min_q,policy_return,chose_short_path,selected_optimal_path
0.0,600.0,0.008090797776164504,0.007028396653566216,0.000637051121084537,0.10136347568439825,-0.003006989166908052,0.13533300490703204,0.0,0.0
1.0,600.0,0.008084230231429249,0.00786598907506443,0.00136000875851717,0.19122712811595843,-0.002786984843178414,0.13533300490703204,0.0,0.0
2.0,600.0,0.007727991296971671,0.00832719043066114,0.002056791937459659,0.2721044153043626,-0.002584231359976841,0.13533300490703204,0.0,0.0
3.0,600.0,0.007755397525730478,0.009143339112609606,0.0027655124086985975,0.34489397377392633,-0.0023982603978788663,0.13533300490703204,0.0,0.0
4.0,600.0,0.007718512041092032,0.009895237721466228,0.0034785514145729917,0.4104045763965337,-0.002226489971322285,0.13533300490703204,0.0,0.0
5.0,600.0,0.007611439620062835,0.010566927086622331,0.004187457217852117,0.46936411875688033,-0.002065956677773356,0.13533300490703204,0.0,0.0
6.0,600.0,0.007490618992467365,0.011213094106150158,0.004890090222820803,0.5224277068811923,-0.0019214767135793199,0.13533300490703204,0.0,0.0
7.0,600.0,0.007426663878034905,0.01189937206603082,0.005591089039115381,0.5701849361930731,-0.0018402362837039352,0.13533300490703204,0.0,0.0
8.0,600.0,0.007531304854478356,0.012748613280097545,0.006306913178887067,0.6131664425737657,-0.0017682482352892358,0.13533300490703204,0.0,0.0
9.0,600.0,0.007302922047265859,0.013271972869758992,0.007003491797490705,0.6518497983163891,-0.0017034589917160063,0.13533300490703204,0.0,0.0
10.0,600.0,0.00742843181758747,0.014126426468509848,0.007715858782330843,0.6866648184847503,-0.0016403685853683587,0.13533300490703204,0.0,0.0
11.0,600.0,0.0073604348695480125,0.01479756435507651,0.008424103704056392,0.7179983366362752,-0.0015744014861528222,0.13533300490703204,0.0,0.0
12.0,600.0,0.00727389231032753,0.015445424250229762,0.00912631086680407,0.7461985029726477,-0.0015109590392345252,0.13533300490703204,0.0,0.0
13.0,600.0,0.007272169666205766,0.016167961835936023,0.009830551676801625,0.771578652675383,-0.0014498863358584633,0.13533300490703204,0.0,0.0
14.0,600.0,0.00722914228765108,0.016847428919586876,0.010532315504356049,0.7944207874078446,-0.001390798731233793,0.13533300490703204,0.0,0.0
15.0,600.0,0.007257334986398888,0.017594778585877,0.011238638534143783,0.8149787086670601,-0.00133761988707159,0.13533300490703204,0.0,0.0
16.0,600.0,0.007148065178481986,0.01820661397727154,0.011935513522939721,0.8334808378003541,-0.0012858091803246395,0.13533300490703204,0.0,0.0
17.0,600.0,0.007233009958579763,0.019001891267680482,0.012642229386713074,0.8501327540203187,-0.0012321882325424013,0.13533300490703204,0.0,0.0
18.0,600.0,0.007258376755458314,0.01974595224364093,0.013352680543910873,0.8651194786182869,-0.0011803497544430543,0.13533300490703204,0.0,0.0
19.0,600.0,0.0071558291672451976,0.02036444026035102,0.014053935883548425,0.8786075307564581,-0.0011304734615678427,0.13533300490703204,0.0,0.0
20.0,600.0,0.007144366475191643,0.021063680820819948,0.014754989814807154,0.8907467776808123,-0.0010855847979801523,0.13533300490703204,0.0,0.0
21.0,600.0,0.007109875361511402,0.0217388630308156,0.015453456745250562,0.9016720999127311,-0.0010387203882031022,0.13533300490703204,0.0,0.0
22.0,600.0,0.006989222248404667,0.02232429293751353,0.01614062023265107,0.911504889921458,-0.0010025951963841088,0.13533300490703204,0.0,0.0
23.0,600.0,0.007090422709425567,0.023119285738404653,0.016838567467961488,0.9203544009293122,-0.0010025951963841088,0.13533300490703204,0.0,0.0
24.0,600.0,0.0070220847454633886,0.0237548719151759,0.017530279098425895,0.928318960836381,-0.0010025951963841088,0.13533300490703204,0.0,0.0
25.0,600.0,0.007085923695851282,0.024515525290198858,0.018228885422214704,0.9354870647527429,-0.0010025951963841088,0.13533300490703204,0.0,0.0
26.0,600.0,0.007052362134810484,0.025186360866161325,0.018924715250399824,0.9419383582774686,-0.0010025951963841088,0.13533300490703204,0.0,0.0
27.0,600.0,0.0070433593654157,0.025877285532180754,0.019620055148893048,0.9477445224497217,-0.0010025951963841088,0.13533300490703204,0.0,0.0
28.0,600.0,0.007070864570566516,0.026604121746963708,0.02031854575613294,0.9529700702047496,-0.0010025951963841088,0.13533300490703204,0.0,0.0
29.0,600.0,0.007046410073873766,0.02728197399821371,0.021014973271146698,0.9576730631842746,-0.0010025951963841088,0.13533300490703204,0.0,0.0
30.0,600.0,0.007041732165195282,0.0279768394751873,0.021711245595190515,0.9619057568658471,-0.0010025951963841088,0.13533300490703204,0.0,0.0
31.0,600.0,0.006955277723652126,0.028590220502475273,0.022399229526367612,0.9657151811792624,-0.0010025951963841088,0.13533300490703204,0.0,0.0
32.0,600.0,0.006957435381766632,0.02928251384603507,0.02308764521329364,0.9691436630613361,-0.0010025951963841088,0.13533300490703204,0.0,0.0
33.0,600.0,0.006965308628641408,0.029981743501736286,0.023777143143413216,0.9722292967552025,-0.0010025951963841088,0.13533300490703204,0.0,0.0
34.0,600.0,0.006939218829116864,0.03064727829534469,0.024464245664589008,0.9750063670796822,-0.0010025951963841088,0.13533300490703204,0.0,0.0
35.0,600.0,0.0069709427731651525,0.03136857335513804,0.02515476849739984,0.9775057303717141,-0.0010025951963841088,0.13533300490703204,0.0,0.0
36.0,600.0,0.006953361294167591,0.03204340967690045,0.025843723712019692,0.9797551573345427,-0.0010025951963841088,0.13533300490703204,0.0,0.0
37.0,600.0,0.006962785603805146,0.03274370207151896,0.0265338136321121,0.9817796416010884,-0.0010025951963841088,0.13533300490703204,0.0,0.0
38.0,600.0,0.006969754401105336,0.03344256096257745,0.027224781507177706,0.9836016774409796,-0.0010025951963841088,0.13533300490703204,0.0,0.0
39.0,600.0,0.0068867959714622225,0.034052300439697966,0.027907627636419137,0.9852415096968816,-0.0010025951963841088,0.13533300490703204,0.0,0.0
40.0,600.0,0.006872617151368797,0.03472257070026661,0.028589217344079786,0.9867173587271935,-0.0010025951963841088,0.13533300490703204,0.0,0.0
41.0,600.0,0.006910549005337569,0.0354436804878028,0.029274760316037447,0.9880456228544741,-0.0010025951963841088,0.13533300490703204,0.0,0.0
42.0,600.0,0.0069155328046317495,0.03613572504554059,0.02996095469068346,0.9892410605690266,-0.0010025951963841088,0.13533300490703204,0.0,0.0
43.0,600.0,0.006877014639389842,0.036784499299931724,0.030643408579027937,0.990316954512124,-0.0010025951963841088,0.13533300490703204,0.0,0.0
44.0,600.0,0.006841327529163183,0.0374329795879271,0.031322466435543005,0.9912852590609116,-0.0010025951963841088,0.13533300490703204,0.0,0.0
45.0,600.0,0.006882782245282698,0.0381546216198706,0.03200578388763603,0.9921567331548204,-0.0010025951963841088,0.13533300490703204,0.0,0.0
46.0,600.0,0.006860230417652298,0.03881668594782231,0.03268697763638562,0.9929410598393384,-0.0010025951963841088,0.13533300490703204,0.0,0.0
47.0,600.0,0.006805289696045005,0.039444215284626986,0.03336280635332839,0.9936469538554046,-0.0010025951963841088,0.13533300490703204,0.0,0.0
48.0,600.0,0.006793841242795429,0.040109824882112434,0.03403761459501308,0.9942822584698641,-0.0010025951963841088,0.13533300490703204,0.0,0.0
49.0,600.0,0.006801510053641413,0.04079314192703785,0.03471327504634301,0.9948540326228776,-0.0010025951963841088,0.13533300490703204,0.0,0.0
