epoch,num_batches,mean_abs_td_error,mean_target,mean_q,max_q,min_q,policy_return,chose_short_path,selected_optimal_path
0.0,600.0,0.008131584161260112,0.0070994923848232555,0.0007007695259671627,0.10072608821843605,-0.0037465299247040674,0.13533300490703204,0.0,0.0
1.0,600.0,0.00787037205136639,0.0076785099144965775,0.0013982625382544746,0.19065347939659244,-0.003448313856130627,0.13533300490703204,0.0,0.0
2.0,600.0,0.0076999960914452496,0.008308153144808745,0.0020889625709546978,0.2715881314569332,-0.003164731309351682,0.13533300490703204,0.0,0.0
3.0,600.0,0.007561495797304847,0.008960949252461025,0.0027758711736153873,0.3444293183112399,-0.002909507017250631,0.36972963764972644,1.0,1.0
4.0,600.0,0.0076866216789442665,0.00985455082309966,0.0034834523116430115,0.4099863864801159,-0.002655381847090932,0.36972963764972644,1.0,1.0
5.0,600.0,0.007438460564603406,0.01037950199912545,0.00417277739721889,0.46898774783210434,-0.002426669193947203,0.36972963764972644,1.0,1.0
6.0,600.0,0.007636583049441267,0.011325189432791033,0.004887748783768373,0.5220889730488939,-0.0022118750413509013,0.36972963764972644,1.0,1.0
7.0,600.0,0.007538218480390242,0.011991636726539473,0.005597878477843212,0.5698800757440046,-0.0020111349454017655,0.36972963764972644,1.0,1.0
8.0,600.0,0.007470150837617166,0.012677157689719446,0.006305557057914971,0.6128920681696041,-0.0018237860362963255,0.36972963764972644,1.0,1.0
9.0,600.0,0.007269184329933716,0.013225499780154927,0.00699731065238168,0.6516028613526437,-0.0016776722038870577,0.36972963764972644,1.0,1.0
10.0,600.0,0.007280139373168106,0.013960558090022952,0.007693404306913789,0.6864425752173793,-0.0016149319041657815,0.36972963764972644,1.0,1.0
11.0,600.0,0.007158124070496593,0.014563414733022665,0.008380183380258453,0.7177983176956414,-0.0016149319041657815,0.36972963764972644,1.0,1.0
12.0,600.0,0.007229170112135482,0.01534803543672398,0.009076755289147366,0.7460184859260772,-0.0016149319041657815,0.36972963764972644,1.0,1.0
13.0,600.0,0.0072591646225402965,0.01609665301178199,0.009778540368531813,0.7714166373334695,-0.0016149319041657815,0.36972963764972644,1.0,1.0
14.0,600.0,0.00726527006120504,0.01682588968158464,0.010483077800277992,0.7942749736001226,-0.0016149319041657815,0.36972963764972644,1.0,1.0
15.0,600.0,0.007315074598496736,0.017597776448978142,0.011194356734387487,0.8148474762401103,-0.0016149319041657815,0.36972963764972644,1.0,1.0
16.0,600.0,0.00708461325264546,0.01809415382709902,0.01188415131673054,0.8333627286160993,-0.0016149319041657815,0.36972963764972644,1.0,1.0
17.0,600.0,0.007309783297305227,0.019023250912899307,0.012597881934876801,0.8500264557544893,-0.0016149319041657815,0.36972963764972644,1.0,1.0
18.0,600.0,0.0071969501708458805,0.019635493387820363,0.01330146834144031,0.8650238101790404,-0.0016149319041657815,0.36972963764972644,1.0,1.0
19.0,600.0,0.007254265268511751,0.02040789857908855,0.01401194057865851,0.8785214291611364,-0.0016149319041657815,0.36972963764972644,1.0,1.0
20.0,600.0,0.007049303979971713,0.02092389884244681,0.01470296919036001,0.8906692862450227,-0.0016149319041657815,0.36972963764972644,1.0,1.0
21.0,600.0,0.007052042544849891,0.021626561602760302,0.015395164788997509,0.9016023576205204,-0.0016149319041657815,0.36972963764972644,1.0,1.0
22.0,600.0,0.007123623372134228,0.022398972374955643,0.016095385010485245,0.9114421218584684,-0.0016149319041657815,0.36972963764972644,1.0,1.0
23.0,600.0,0.007144772545233593,0.023127392636666067,0.016798427816885297,0.9202979096726216,-0.0016149319041657815,0.36972963764972644,1.0,1.0
24.0,600.0,0.007107872231346026,0.02379981295264566,0.01749841046791247,0.9282681187053594,-0.0016149319041657815,0.36972963764972644,1.0,1.0
25.0,600.0,0.006964103587810333,0.024363008672603693,0.018184716352467132,0.9354413068348235,-0.0016149319041657815,0.36972963764972644,1.0,1.0
26.0,600.0,0.007058605599256872,0.025148518131373924,0.018880944182176874,0.9418971761513412,-0.0016149319041657815,0.36972963764972644,1.0,1.0
27.0,600.0,0.007085067657252616,0.025876654568122756,0.01958036418309837,0.9477074585362071,-0.0016149319041657815,0.36972963764972644,1.0,1.0
28.0,600.0,0.007048087470437065,0.026543186149880892,0.020276496287290453,0.9529367126825864,-0.0016149319041657815,0.36972963764972644,1.0,1.0
29.0,600.0,0.0069940481261415825,0.027189280876519485,0.020967625653689717,0.9576430414143278,-0.0016149319041657815,0.36972963764972644,1.0,1.0
30.0,600.0,0.006971051638377728,0.027861024238061582,0.021656816894552112,0.961878737272895,-0.0016149319041657815,0.36972963764972644,1.0,1.0
31.0,600.0,0.00693071938739284,0.0285127785427361,0.022342264720531333,0.9656908635456055,-0.0016149319041657815,0.36972963764972644,1.0,1.0
