epoch,num_batches,mean_abs_td_error,mean_target,mean_q,max_q,min_q,policy_return,chose_short_path,selected_optimal_path
20.0,600.0,0.007065867063496275,0.02107910962525517,0.01485063003285548,0.8907396851502843,-0.0012990767738049098,0.36972963764972644,1.0,1.0
21.0,600.0,0.007170911855228192,0.02188424012261503,0.015554053932690064,0.901665716635256,-0.0012990767738049098,0.36972963764972644,1.0,1.0
22.0,600.0,0.0072270131760128935,0.022651321432238795,0.016263837128645944,0.9114991449717303,-0.0012990767738049098,0.36972963764972644,1.0,1.0
23.0,600.0,0.007046243672854876,0.02318864710711974,0.016956368402354212,0.9203492304745573,-0.0012990767738049098,0.36972963764972644,1.0,1.0
24.0,600.0,0.007076097217435673,0.0239174023024275,0.01765251570639208,0.9283143074271015,-0.0012990767738049098,0.36972963764972644,1.0,1.0
25.0,600.0,0.007020951009721274,0.024563547790119978,0.018343656184060357,0.9354828766843913,-0.0012990767738049098,0.36972963764972644,1.0,1.0
26.0,600.0,0.007103449195430942,0.025342472273285274,0.019043568741104567,0.9419345890159522,-0.0012990767738049098,0.36972963764972644,1.0,1.0
27.0,600.0,0.007050580191374192,0.025994055509526454,0.019738641826561678,0.947741130114357,-0.0012990767738049098,0.36972963764972644,1.0,1.0
28.0,600.0,0.007079122788733588,0.02672274865949608,0.020437070149704438,0.9529670171029213,-0.0012990767738049098,0.36972963764972644,1.0,1.0
29.0,600.0,0.007027608263868118,0.027373107296826397,0.021130685286986483,0.9576703153926291,-0.0012990767738049098,0.36972963764972644,1.0,1.0
30.0,600.0,0.007057333100690027,0.028099615376805574,0.021827584112232283,0.9619032838533662,-0.0012990767738049098,0.36972963764972644,1.0,1.0
31.0,600.0,0.007036738993195252,0.028779619871366558,0.022522787676660935,0.9657129554680296,-0.0012990767738049098,0.36972963764972644,1.0,1.0
32.0,600.0,0.006952344922014037,0.029392999980176616,0.023209803437544446,0.9691416599212266,-0.0012990767738049098,0.36972963764972644,1.0,1.0
33.0,600.0,0.006910984280445588,0.030041645152195217,0.023892976602444573,0.9722274939291039,-0.0012990767738049098,0.36972963764972644,1.0,1.0
34.0,600.0,0.006944544784521254,0.03076039094095289,0.02457970172217159,0.9750047445361936,-0.0012990767738049098,0.13533300490703204,0.0,0.0
35.0,600.0,0.006975439853356544,0.03148085818698317,0.02526979627101797,0.9775042700825742,-0.0012990767738049098,0.13533300490703204,0.0,0.0
36.0,600.0,0.006948809871491214,0.03214654013926958,0.025957444681645635,0.9797538430743168,-0.0012990767738049098,0.13533300490703204,0.0,0.0
37.0,600.0,0.00692473642936083,0.03281174433552365,0.02664284419628382,0.9817784587668851,-0.0012990767738049098,0.13533300490703204,0.0,0.0
38.0,600.0,0.006953715800146285,0.033528475778254636,0.027331372940334806,0.9836006128901966,-0.0012990767738049098,0.13533300490703204,0.0,0.0
39.0,600.0,0.006923533628977525,0.034188077572252354,0.02801700523663592,0.985240551601177,-0.0012990767738049098,0.13533300490703204,0.0,0.0
40.0,600.0,0.0069400025864709775,0.034892362288579594,0.028704498859755154,0.9867164964410593,-0.0012990767738049098,0.13533300490703204,0.0,0.0
41.0,600.0,0.0068690313112879185,0.035509889476769536,0.02938499228465749,0.9880448467969534,-0.0012990767738049098,0.13533300490703204,0.0,0.0
42.0,600.0,0.006871509224096905,0.03619440211988935,0.030065884618757942,0.9892403621172581,-0.0012990767738049098,0.13533300490703204,0.0,0.0
43.0,600.0,0.006909850842219282,0.03691511412289199,0.030750756324533928,0.9903163259055323,-0.0012990767738049098,0.13533300490703204,0.0,0.0
44.0,600.0,0.006831274184794917,0.03752281513469852,0.031427908421388505,0.991284693314979,-0.0012990767738049098,0.13533300490703204,0.0,0.0
45.0,600.0,0.006926454168431354,0.038296554328015556,0.03211471706762287,0.9921562239834811,-0.0012990767738049098,0.13533300490703204,0.0,0.0
46.0,600.0,0.0069137051255012995,0.03897158826118678,0.032800346126065465,0.992940601585133,-0.0012990767738049098,0.13533300490703204,0.0,0.0
47.0,600.0,0.006807524761162016,0.039552113077427474,0.03347546284227802,0.9936465414266197,-0.0012990767738049098,0.13533300490703204,0.0,0.0
48.0,600.0,0.006910100003613661,0.040331204484021145,0.03416097550954982,0.9942818872839577,-0.0012990767738049098,0.13533300490703204,0.0,0.0
49.0,600.0,0.006821358420747027,0.04092872228193632,0.03483768736676559,0.9948536985555619,-0.0012990767738049098,0.13533300490703204,0.0,0.0
