epoch,num_batches,mean_abs_td_error,mean_target,mean_q,max_q,min_q,policy_return,chose_short_path,selected_optimal_path
0.0,600.0,0.008284905808959936,0.007147458121045428,0.0006724543943350427,0.10130122430912751,-0.002681780195300807,0.36972963764972644,1.0,1.0
1.0,600.0,0.007681389104106642,0.007405418147897018,0.001345664952456245,0.1911711018782148,-0.0023873592212410068,0.36972963764972644,1.0,1.0
2.0,600.0,0.007819782709444917,0.008326419600470009,0.0020436753967884003,0.27205399169039335,-0.002160351497202041,0.36972963764972644,1.0,1.0
3.0,600.0,0.007960334945278001,0.009270851941732878,0.002766332222442996,0.344848592521354,-0.002020932508652185,0.36972963764972644,1.0,1.0
4.0,600.0,0.007784468033938151,0.009899095579182712,0.003479547360958673,0.4103637332692186,-0.0018950229160223946,0.36972963764972644,1.0,1.0
5.0,600.0,0.007312562585151775,0.010211742930465804,0.00415270238831422,0.46932735994229674,-0.0018934479125719305,0.36972963764972644,1.0,1.0
6.0,600.0,0.007529443915307339,0.011161987284871468,0.004853560805491095,0.522394623948067,-0.0018934479125719305,0.36972963764972644,1.0,1.0
7.0,600.0,0.007512005314310031,0.011898901890483439,0.005558019443928798,0.5701551615532603,-0.0018934479125719305,0.36972963764972644,1.0,1.0
8.0,600.0,0.007488122865573734,0.012625832109482558,0.006264718903696262,0.6131396453979343,-0.0018934479125719305,0.36972963764972644,1.0,1.0
9.0,600.0,0.007440636661347987,0.013325992332480954,0.00697075858649386,0.6518256808581409,-0.0018934479125719305,0.36972963764972644,1.0,1.0
10.0,600.0,0.007427733443533244,0.014054051891931974,0.007678995198896712,0.6866431127723268,-0.0018934479125719305,0.36972963764972644,1.0,1.0
11.0,600.0,0.0073757127312693805,0.014743006851669288,0.00838529997299586,0.7179788014950941,-0.0018934479125719305,0.36972963764972644,1.0,1.0
12.0,600.0,0.007278311109755564,0.01537935271950566,0.00908460613653711,0.7461809213455847,-0.0018934479125719305,0.36972963764972644,1.0,1.0
13.0,600.0,0.007206330730446224,0.016030039694542454,0.00977904862397001,0.7715628292110261,-0.0018934479125719305,0.36972963764972644,1.0,1.0
14.0,600.0,0.007271171587152082,0.016809243099991458,0.01048196679985391,0.7944065462899236,-0.0018934479125719305,0.36972963764972644,1.0,1.0
15.0,600.0,0.007222368563669564,0.01748173931075567,0.011181843143222384,0.8149658916609313,-0.0018934479125719305,0.36972963764972644,1.0,1.0
16.0,600.0,0.007221484358733612,0.018196372105607737,0.011883195949568433,0.8334693024948381,-0.0018934479125719305,0.36972963764972644,1.0,1.0
17.0,600.0,0.007294987222368805,0.018986027803624673,0.012593381365925749,0.8501223722453543,-0.0018934479125719305,0.36972963764972644,1.0,1.0
